parity;4;1;single;gerade;ungerade
parity;8;1;single;gerade;ungerade
parity;9;2;single;gerade;ungerade
parity;1;2;single;gerade;ungerade
parity;6;1;single;gerade;ungerade
parity;9;2;single;gerade;ungerade
parity;2;1;single;gerade;ungerade
parity;7;2;single;gerade;ungerade
parity;3;2;single;gerade;ungerade
parity;2;1;single;gerade;ungerade
parity;8;1;single;gerade;ungerade
parity;7;2;single;gerade;ungerade
